,ID,age,customer_class,value,tot_spend,customer_value
335,3b105095d6832731c5746c4957553e12,50.0,39,MEDIUM,903.78,2
336,c6d685046430f569691bfbf7a8d7538b,,49,VERY HIGH,8492.46,4
337,025a0fbdc8b4d7ceb6444e3b8fbc4220,21.0,46,MEDIUM,707.9,2
338,8812c34187d710dd4eb2d0be9c669857,43.0,42,TOP,14129.8,5
339,2907ad35085bc463d85bc33dce17aa15,42.0,46,MEDIUM,1259.045,2
340,9e0a9cfcf1bc9e564b755d417d16d21f,34.0,46,HIGH,3665.535,3
341,bcbfa4bdc37c651fea81eead0a8f3ade,,30,VERY HIGH,5957.2842359999995,4
342,34b0e43c70f007cdd472ec4dbb5468c5,,39,HIGH,2493.0,3
343,3bf129f44aa5d4f45c4c3b15f4dc165a,56.0,49,HIGH,3326.005,3
344,6db57049994aa66495743dee4b17b632,,135,MEDIUM,1172.44,2
345,276638f06a052e814ee3f8036390c801,38.0,39,HIGH,4265.205,3
346,94d46229e26be9932e39b34e6fcb4477,22.0,44,MEDIUM,648.19,2
347,d33c94ee4d7cf337b29e68b4a0c598b3,,39,LOW,224.8,1
348,86e312331974e2af92492fae12fdf266,,186,VERY HIGH,6797.53,4
349,e8acf139c3d432ae3a36934f5ffa0686,,185,HIGH,3248.81,3
350,5a886e94ded82db428f49fa9417d5a22,46.0,49,HIGH,2829.0,3
351,c32ca477a53997429cad34c59e5d0f0a,22.0,46,TOP,59957.0,5
352,7a1a3ff21f5bb20bda92c42e34d1f179,33.0,46,VERY HIGH,6386.345,4
353,88c75ca3ae6b003e51b4ecbcfdc01b91,,44,LOW,105.19,1
354,10f0faada12385d232c3c3418dd8d5d4,27.0,46,MEDIUM,380.12,2
355,b735124b801f6d2f63c16f613676af7e,25.0,184,MEDIUM,767.72,2
356,5a642d00afb88d3228f7ca28d3fc26c6,31.0,46,MEDIUM,605.715,2
357,158aad3bb8cd3dd618c54688e4d096c0,,184,MEDIUM,540.472814,2
358,394ef59c6089d50918673e1d13235a7d,35.0,49,HIGH,4456.8175,3
359,4a28cd569900b9d7d80fe6bf0cdf62c4,20.0,184,VERY HIGH,9365.046759,4
360,0ba247071f9fa6ed6166f0439ad02e13,55.0,39,VERY HIGH,6392.905,4
361,0ba247071f9fa6ed6166f0439ad02e13,55.0,39,VERY HIGH,6392.905,4
362,8e82fda1df83a12aa2924d335693b14e,,32,LOW,0.0,1
363,4ffd7b40d835b65414f533c553389264,46.0,49,VERY HIGH,6547.0,4
364,afb18b25d45bf48d2a2d906109c616d7,37.0,44,VERY HIGH,4977.33,4
365,866ea0d83f362569b7de3ac07600d8a6,20.0,44,HIGH,3708.57,3
366,0b0e1eadbf3c21442897df60dae6906f,39.0,33,VERY HIGH,6285.24,4
367,24105558562d18a35e3eebc30e2a0724,34.0,33,MEDIUM,876.9,2
368,c959494c0350bf3c8c603012b99ab403,,39,MEDIUM,628.2,2
369,83d8c54f369b212f90aebf9464efb183,,46,MEDIUM,1247.4,2
370,91c8b75d5377b382c6c626ad5583421a,,42,HIGH,3101.45,3
371,e45c2924d2616083d66bddde3b4a9472,,39,VERY HIGH,4965.075,4
372,6d65c3f8b9c29bf1abe06a38775fad09,20.0,44,HIGH,2481.82,3
373,f1ccd72ef1e100ec3d641ec0a720ae02,,44,MEDIUM,585.85,2
374,ffecc0a5b1701141e1545e87e2127c6c,24.0,46,LOW,0.0,1
375,fcc163406ddcccbbc29aa244746e23c7,,39,HIGH,1828.76,3
376,9d41b923243e756268907aedc6497b8d,35.0,44,MEDIUM,1244.55,2
377,d4b35f0e4d8bbdcb99d66e1b8fae0e7e,43.0,30,TOP,12503.74,5
378,15e5b2bd4f8b511fe3f1c529c4000b8a,24.0,46,MEDIUM,635.7,2
379,8acae46665fd610469f7bf2a6fb329b4,,39,VERY HIGH,6555.86,4
380,2cdf9e2906f1476171514eb4c6bc4c40,,44,HIGH,4004.21,3
381,5efa9899bfca70381f896d35adf2a414,39.0,39,HIGH,3380.54,3
382,aca61b2559c88bb36a974b0fb0e27715,38.0,44,HIGH,3599.95,3
383,b1568ec594943e640c5f532ceaf49b8a,,44,VERY HIGH,5351.52,4
384,3569b65464739d28c907150c2be19d9f,33.0,186,VERY HIGH,6979.81,4
385,a806e162f8965af51ef51f6f6e5a1197,50.0,1009,MEDIUM,1468.3,2
386,7ddc3481519015297a0c76ab44e1af8c,37.0,46,LOW,0.0,1
387,4513e7d8882f738dd01e69a15281e760,,46,TOP,16862.82,5
388,688559700f23c740a9a232865517e143,,39,MEDIUM,1223.52,2
389,5681e8cca30fddbd6d6d9b42e9bd33d6,21.0,44,VERY HIGH,5746.855,4
390,877ab84770b99c53c1422939fab0e635,,32,VERY HIGH,7587.9,4
391,03cf9d80efe46fbd5fa1ef1bbb350383,,46,HIGH,4450.0,3
392,e6bd1585683055a78e8e30b7b61dc370,,39,HIGH,2165.82,3
393,d4fef6a49da11213cb0d5ede9d14e821,,44,HIGH,3564.31,3
394,466203caede0fab3e5cfa0ce364c47d6,44.0,49,LOW,0.0,1
395,dd94f5aef3733f1f995ab895747a77b7,22.0,46,LOW,0.0,1
396,dd94f5aef3733f1f995ab895747a77b7,20.0,46,LOW,0.0,1
397,18d5ac33e6e36b1f01928fd3ac4d5334,44.0,44,TOP,10595.239454,5
398,41729b673504e6a2860f12b10996be96,34.0,184,MEDIUM,888.91,2
399,46338edbcbd0a752182482cae8f4b71b,,46,LOW,0.0,1
400,7e1b157e634e3d1a3d57b74a300c6e99,43.0,46,MEDIUM,1000.0,2
401,600f60ba903c1067542b84b5261900cd,,46,VERY HIGH,5464.82,4
402,7fccb9f1beffd8b89bd4687eb5c1286b,,46,HIGH,3276.165,3
403,075846df053287993be5c572bf30c245,,49,LOW,125.0,1
404,c6dfd35d25cd98772af4cf7366080c6d,,39,MEDIUM,881.755,2
405,871b0f221169ea67902c712be5fa69cb,23.0,46,MEDIUM,1415.165,2
406,08e6068b2bb55cbce23f8bce14aecca6,,44,HIGH,4400.84,3
407,6d7956959afb9f1486f4c8d93101aad9,,46,VERY HIGH,8066.425,4
408,2347157955aa03cb5bb9550ac0b212aa,,39,LOW,0.0,1
409,f9cc911ebd90d1e2ade2c83780368e9c,,44,MEDIUM,1393.05,2
410,ebab4d04f4728cf2be143bbc8cdb0a0b,,46,HIGH,1728.98,3
411,9aa9950962fb416ccf9de5ebe5aee630,,185,HIGH,3162.1635539999997,3
412,b82d6def8a849ee7191c3c047b247f45,,46,VERY HIGH,9880.385,4
413,b636b9b029ab10eb6c2a4545d4819553,,42,HIGH,3242.68,3
414,bd05114d891e73c66c8a27f8d1f89018,,46,MEDIUM,734.76,2
415,ec471594b737f10cee60c7ea2cca4c9f,27.0,49,VERY HIGH,9216.190999999999,4
416,65f74dc9405bdb92b288b981d9361ee0,,46,LOW,323.64,1
417,b06dda79a6af3700e546402def5727ad,33.0,46,MEDIUM,785.16,2
418,0d4ac47b99e452b9a4c2dbe4ecbeeb81,53.0,49,MEDIUM,1340.0,2
419,8d144045652ae1c1286704c25ea71128,41.0,39,LOW,190.0,1
420,8d144045652ae1c1286704c25ea71128,41.0,39,LOW,190.0,1
421,da30ff419c160d0b93195511a50c7786,37.0,46,LOW,68.88,1
422,e11fcf48e58568ac3fd0f0d12addfb8d,31.0,42,HIGH,3075.35,3
423,57f283257c37979c0c7e7bdb8547c61e,47.0,39,HIGH,2964.81,3
424,d8dbc66c444d2fc74bed62de871985e4,,46,LOW,0.0,1
425,dbdf64a9994b4c2d1df5fa289cb8f44e,31.0,39,HIGH,1661.58,3
426,0fd44099a481ad66d1e1045ab5425edf,43.0,39,MEDIUM,617.8,2
427,27aa9c79085740b6338b92bf1a4b449e,48.0,39,HIGH,3691.16,3
428,15bcb45100b70525ccd5bba0ed46965b,54.0,31,HIGH,2327.75,3
429,ff2105f644ce74e185391cd5cce04e00,,46,LOW,0.0,1
430,bed1467c39312d20c28b9cbf847d7b35,,46,TOP,12761.64,5
431,f221ffe35290eda64635de3dc628786b,,46,VERY HIGH,6174.835,4
432,48fe9d35af43e0b6f33e5a7a3565c7ef,57.0,39,VERY HIGH,7275.055,4
433,acf1a3f366e42ea2e4001749d4084a77,29.0,44,VERY HIGH,5086.41,4
434,77159d8cb7ce810b048009b653e62b86,38.0,39,VERY HIGH,10427.79,4
435,67f771821c2179f07ce44bef5e3fcd14,53.0,46,MEDIUM,780.58,2
436,67f771821c2179f07ce44bef5e3fcd14,32.0,46,MEDIUM,780.58,2
437,cc734b764bbf5765a375bac76c4dd023,30.0,39,VERY HIGH,5039.665,4
438,73a9e8a91138328344cb13ee57274c90,,44,LOW,334.67,1
439,e9d6a0a61b928ae4d418d8036aef7d42,,46,LOW,182.53,1
440,5137fb5729380f7d684fd1c4dbba0e24,35.0,186,VERY HIGH,6405.68,4
441,f320168f274f70d561e3ace91c843211,34.0,43,MEDIUM,1153.09,2
442,8b87e5ec445ad0e5ccdda1a9fa9f6e58,38.0,39,VERY HIGH,5800.0,4
443,b71079458e29aeb6aee03f3ae2efdc21,39.0,49,VERY HIGH,5557.7880000000005,4
444,f504563ccd90fc547da37958cf7a5b42,26.0,39,MEDIUM,930.35,2
445,708a10b1f4481b8520c5d7548e12718e,,44,TOP,11744.47,5
446,3a6402316fb7ba57137207d1f2d5bc60,26.0,39,LOW,270.5,1
447,7a1a163eb532da6cc5c5904cc2d018a2,43.0,46,HIGH,2735.725,3
448,62de068f0808af234864a9bc81a83147,,44,VERY HIGH,4938.94,4
449,fe8dd7fbf7f8635d98cb583b87c11330,,42,TOP,12415.115,5
450,0541e0848b5d16e68a3a09026dc2beb4,29.0,46,HIGH,1960.88,3
451,6e0ed44156fb7196af5ec09509aa08a1,39.0,33,HIGH,2513.9,3
452,4725127bf7a0a1088debdee06a52b4df,48.0,186,MEDIUM,1355.51,2
453,4725127bf7a0a1088debdee06a52b4df,48.0,186,MEDIUM,1355.51,2
454,0789aacaa4a96d396dc109ed1fe7dd46,47.0,39,HIGH,3206.38,3
455,8d12d7d472ae0ab42411e57831abd842,,32,HIGH,3361.15,3
456,93be8f8753acfdcbdade9602ded302e7,,39,HIGH,2761.08,3
457,41ffe811410019edef0a3b6130e5f1bc,46.0,46,MEDIUM,1046.7,2
458,db025e2fb8365ce5b253b7a2c6bce820,50.0,39,TOP,12399.62,5
459,c92dab5e720c476f5b0182c23cf76773,41.0,49,VERY HIGH,5263.0,4
460,c92dab5e720c476f5b0182c23cf76773,41.0,49,VERY HIGH,5263.0,4
461,c92dab5e720c476f5b0182c23cf76773,41.0,49,VERY HIGH,5263.0,4
462,8cc163e029a538eb10f28e8cc3c704f6,,186,LOW,0.0,1
463,cfe72121e3895ba286da0bead0e44ee2,,44,VERY HIGH,9766.47,4
464,5b7b915501e834c2cb57e4ec2952c0be,,46,MEDIUM,880.058,2
465,8f5310a9c036179c0d1054799f318a0d,43.0,44,LOW,0.0,1
466,dc56ae4cad81c3ec9db54fdcf3c76bd3,40.0,46,VERY HIGH,8070.15,4
467,a7ce99523e2ecde16c811cba1ef06518,26.0,44,TOP,28506.96,5
468,6ca1d4785da6ed98ad441c04313fc54c,29.0,46,VERY HIGH,4930.73,4
469,c650dc8a507257f58a3e28d952af323a,42.0,46,MEDIUM,598.125,2
470,e3843c53dd30593c54689add01022b1e,,46,MEDIUM,1148.315,2
471,5c9c46f6bcaefb774857a34f70a1077d,,44,MEDIUM,709.22,2
472,301ecd9ae294f325ed315a6b68a12b01,23.0,46,MEDIUM,1615.945,2
473,2d19b122f99c784be6dc233c92d8fea3,,39,LOW,0.0,1
474,764ced12c94aec76a77835ada8602e3c,40.0,46,MEDIUM,1164.915,2
475,036d0faeb6bf1eaa091a05324659242b,31.0,46,HIGH,1995.2,3
476,036d0faeb6bf1eaa091a05324659242b,31.0,46,HIGH,1995.2,3
477,c74af27a53a965c33cc99bc63aaba1f4,,46,VERY HIGH,6195.205,4
478,8d42084f482fcf8b3b5b582ece3d3d08,,49,VERY HIGH,4804.73,4
479,8d42084f482fcf8b3b5b582ece3d3d08,21.0,49,VERY HIGH,4804.73,4
480,dc966a2303cb2b3a00982d2c05ddbd86,,46,MEDIUM,903.4805,2
481,20ed56a014ac3eb3892dabbe9bc95a86,27.0,186,HIGH,2999.28,3
482,c602efc66a136458c659ff8d69febf14,34.0,46,MEDIUM,1360.29,2
483,8e1bf283f41f8017d6edf630bd2d2673,70.0,39,HIGH,2292.96,3
484,8602145cceaafd6d0abec3840cf4565d,,135,HIGH,3248.88,3
485,e971c69c90c2a33c993b6bb335705821,41.0,184,MEDIUM,658.75,2
486,e971c69c90c2a33c993b6bb335705821,41.0,184,MEDIUM,658.75,2
487,36a27faa91b06e32e07fc043cca82957,38.0,44,MEDIUM,737.44,2
488,8dd304aaac0c7a89b919e8a491972347,31.0,46,LOW,0.0,1
489,e062097084a5a8d2c6e1df9056939d33,39.0,46,VERY HIGH,9979.31,4
490,bf378b5eb9dd6652984ba38264e20e83,,49,HIGH,2340.2,3
491,5e0757f32dfc0b97427a7387b0d711e4,,44,TOP,114756.28,5
492,65840be404782dffea6948dfba2b7c2c,28.0,46,VERY HIGH,7638.915,4
493,145ea7d023ddec576ba0d036bd323916,20.0,44,LOW,11.5,1
494,856ca35144ba56d1a971c2e9400eb4d0,36.0,39,MEDIUM,899.21,2
495,5f5957dc3e904f658b1b73b68c5c67db,,44,HIGH,1787.57,3
496,51976e3e7a0330ec647fdfcac40efcb2,,39,VERY HIGH,5397.86,4
497,098f53447e0b6b5336c0f93838a1bf22,28.0,39,HIGH,3534.905,3
498,098f53447e0b6b5336c0f93838a1bf22,28.0,39,HIGH,3534.905,3
499,f9d3340e0639ea7f0e05f9297996383e,,39,VERY HIGH,6921.62,4
500,d2e025ac216bc35cbdc344f2fc78d171,35.0,44,LOW,54.45,1
501,fadd2fb2977dc361de2111a8b1057903,39.0,44,VERY HIGH,5501.24,4
502,fadd2fb2977dc361de2111a8b1057903,39.0,44,VERY HIGH,5501.24,4
503,470d3dc57bec2ff58d7dc6691d36fe4b,38.0,46,HIGH,2925.12,3
504,470d3dc57bec2ff58d7dc6691d36fe4b,38.0,46,HIGH,2925.12,3
505,5ad64b766e6dcbb42d239faaf6403f10,23.0,46,MEDIUM,1060.02,2
506,a4f017ff47a2c49f804376107ea06083,25.0,46,VERY HIGH,10430.985,4
507,a4296210b2bd6047ef23f6256ea6c5fe,44.0,39,TOP,21440.918571000002,5
508,a2ddb3773baab5499ae92009aade73a5,57.0,49,HIGH,3155.9905,3
509,912c0e3d9ff3527b5cdc585d2d52c11b,,44,HIGH,3458.23,3
510,a10111c30af1b7c01566cae60c29ccb7,23.0,49,VERY HIGH,6499.6095,4
511,72bfbc58ae2699b98ab0ce0858fab21e,38.0,46,HIGH,2288.89,3
512,fae74763b8b4049051e8236b798dda1f,36.0,44,VERY HIGH,8001.91,4
513,b22c1107c357e587c9f99fdac325977c,,39,LOW,330.0,1
514,35e1916e7b718abcf645f8fb3e009206,48.0,46,VERY HIGH,5888.0,4
515,57edf07448153c4d1377ebcf33756fb4,,44,HIGH,2238.175,3
516,38208f23614010b7f9d932650340acc3,22.0,39,MEDIUM,469.44,2
517,f5e73a01f555027f8517b1ba1efc04ff,,46,HIGH,1712.89,3
518,4a9b95a87ef70ab02caa8b097e56e417,,30,TOP,19641.75,5
519,2af8a260ac91f60d6b7ea1b485020c07,38.0,185,HIGH,2842.35,3
520,9e5f2dab0b794765448063263925520b,44.0,44,VERY HIGH,8552.58,4
521,8226ea606ed62b07c4a2df505378826b,50.0,186,MEDIUM,1194.37,2
522,695916d276b654603eece06f04a2a66f,44.0,42,HIGH,3227.125,3
523,fb8b557f77b5fcf7dd5a49bd7bec3605,,42,MEDIUM,1433.0,2
524,14c7f6e6d35bd78a107ecab7957ecc9b,,44,MEDIUM,1524.14,2
525,c6221a3e07f293aa532298c2df44f727,,30,HIGH,2177.98,3
526,85250c74a1c4f9b1dfc3434339e1826c,,46,VERY HIGH,6370.305,4
527,bcea8d8d39cb3c276ff08f975ef1dddb,39.0,46,LOW,0.0,1
528,524c7089e5e850f7273179c6c0473e94,31.0,46,MEDIUM,1580.15,2
529,e74b626f4e74e33314a2776d104b3dc4,27.0,184,HIGH,1921.67,3
530,992891de2effe2f3dfac9b5c5f47fd0b,,39,HIGH,2781.2005,3
531,77e6e522d6f8f9aaabb800fb8ba91ed0,,46,MEDIUM,1519.95,2
532,c2756a10d6fb0a35a13fbdedf884bab7,,39,HIGH,1712.075,3
533,861b20805ee6a3dfb39c255dbd965fc7,,46,LOW,0.0,1
534,e436f06c0646db5ff75a9c58396fed80,26.0,30,LOW,0.0,1
535,d2f2deb66b1344762f20d902c66ae828,39.0,44,MEDIUM,1317.35,2
536,d2f2deb66b1344762f20d902c66ae828,22.0,44,MEDIUM,1317.35,2
537,af9c312eedb3b12d42a4ff20ff70a7bc,21.0,46,LOW,189.97,1
538,af9c312eedb3b12d42a4ff20ff70a7bc,21.0,46,LOW,189.97,1
539,bd13c2b1c50dc44230624e09cf354640,,44,HIGH,2905.96,3
540,243cfd16cab1367c69e9b837578429c5,,186,HIGH,3092.04,3
541,2a068cafe5a5b2b0f9764eebc26a18f9,50.0,39,VERY HIGH,9501.305,4
542,8ff142dae9f40d73578f4e204f0f6e16,55.0,49,TOP,16639.823,5
543,1daad428072176f5804abaa4c0c1b7d9,,39,VERY HIGH,5417.8815,4
544,1337b51b658eda7dea54b1003d89f624,40.0,30,HIGH,4041.2,3
545,1337b51b658eda7dea54b1003d89f624,40.0,30,HIGH,4041.2,3
546,f285511437236a3e9299d354bf5fef3d,50.0,33,VERY HIGH,7289.8,4
547,b77dc3354f38e9fda9a5f58fc7d585f8,,44,HIGH,2325.43,3
548,7eeaa1c05b07cff23c1eca1712915861,,30,MEDIUM,1049.65,2
549,9b386b534a97c0831db030546ab22300,,44,VERY HIGH,7150.66,4
550,b9b82655bb656de417d554583430ac31,49.0,49,TOP,18517.2655,5
551,cdc89a9d8126322d577022c85ca81e18,,135,MEDIUM,990.44,2
552,ca870040974010fe0bc5cf58a7286557,23.0,46,HIGH,4138.615,3
553,8000fda4fdf00f4de36749d101d01ee4,31.0,39,VERY HIGH,7047.9,4
554,d868399d00187ddfc7ea868ae62d7e68,44.0,39,HIGH,2748.17,3
555,69951f210a0363b26eff436eefe463da,,39,HIGH,1967.2,3
556,0ed034d1f66fa0cff1002d292bb16c56,26.0,46,MEDIUM,527.545,2
557,7fbe510f196577efebbf24d15599bd17,70.0,39,MEDIUM,710.0,2
558,850149c7cadb9746b1046824495bf438,22.0,44,VERY HIGH,7948.81,4
559,b2a3d464aed3a86d07e3f3d3007d3067,43.0,44,LOW,116.08,1
560,10229b3e36a865550257b4aa101b4377,23.0,46,MEDIUM,1078.49,2
561,10229b3e36a865550257b4aa101b4377,23.0,46,MEDIUM,1078.49,2
562,b21d1258d51b5a1976b56bb432fd2d5a,,46,LOW,378.915,1
563,f353b837ceb911f51d7e06847f86b5c4,31.0,46,MEDIUM,574.96,2
564,954afaa1d7713cf6eacdd3d09b44221a,,46,TOP,11248.68,5
565,7f0f99563014d4b9719f6ec0c0139d67,,44,HIGH,3560.86,3
566,77e006c6f5067adab4a18ba549bfae0a,33.0,39,HIGH,1636.77,3
567,6b2725a108f487f1ecee52ec4a0ed10b,,39,VERY HIGH,4993.28,4
568,b5d73e4ffe472a34d68365db8dccb606,35.0,44,MEDIUM,1446.63,2
569,ef1a1643848e7e2192cb316c53cabcf6,61.0,49,HIGH,2246.59,3
570,d4846740eaf6e85f5f443d7332e093e1,22.0,44,HIGH,2328.77,3
571,d4846740eaf6e85f5f443d7332e093e1,24.0,44,HIGH,2328.77,3
572,a53725dd96c0c3c3a1de2b918bde12cf,,46,MEDIUM,854.72,2
573,1e97bd3bfa5cd587ee891f57885e8e2e,29.0,48,VERY HIGH,6378.2,4
574,793a299f31f413b1e9ad240ff64c4e13,,185,TOP,11890.06,5
575,793a299f31f413b1e9ad240ff64c4e13,53.0,185,TOP,11890.06,5
576,c0e20dcd517f53d8f87bdf60c0e3b081,,44,VERY HIGH,5226.02,4
577,f0897a5cbf57b5960b929f4d966a5d8f,,39,VERY HIGH,5976.84,4
578,5e1a96804f8f849fe9986857604bb979,50.0,39,HIGH,3112.99,3
579,056d61f21941255bec417c9545160474,,39,HIGH,2609.56,3
580,429e4b7394465f893312f0da314102d5,,184,MEDIUM,490.04,2
581,fb75a581aae998789415dce54494b372,,48,HIGH,4569.0,3
582,a380de4779fd6d3fe5db70fa7e417a61,,46,LOW,100.38,1
583,67ab9c3a54443d851a1d5779ff50df89,,44,HIGH,3006.07,3
584,00b75a2b5261ce62a442885098089c80,28.0,39,HIGH,2638.005,3
585,1a68541632995c053d5833f8faaeb14b,32.0,39,MEDIUM,398.875,2
586,af32dec9776c98803c39b556af38fdf4,46.0,46,VERY HIGH,5132.64,4
587,854eddd4eff2a81c2f503e07e81aa796,33.0,186,MEDIUM,1614.29,2
588,88c59b76e24727caad96721965117da7,,39,VERY HIGH,5405.17,4
589,0f75ff406888fe143c7375769d8c026d,35.0,46,VERY HIGH,4705.185,4
590,b3353167325a70304a3f0e7429504b2b,46.0,46,LOW,129.66,1
591,67e0071cdb59857f5f57a2e8585addf4,,46,TOP,12032.4,5
592,8c4674fdd7d9cfcaf0790faad84ef0bc,,46,MEDIUM,1353.7,2
593,94c15c783729b434331545e982a304da,,46,HIGH,2960.28,3
594,f8be190b7dfbe20d067af148f3e83eeb,28.0,41,HIGH,2320.85,3
595,766840652c78a2a416cb501c19b71b9e,,46,HIGH,2670.465,3
596,fdef2fd554915664ee96824bd473f0f1,,39,LOW,0.0,1
597,d6ddb3e3ba5ba3909a53e6f33be1792b,40.0,44,VERY HIGH,7620.04,4
598,274f8e527bd513d18716ea5f9c572b47,32.0,49,HIGH,3503.0,3
599,2858fb85aec7c0b58d6456fb7873b09d,31.0,49,HIGH,2003.0,3
600,7d2a98807da437c006ed7334ef47fed4,56.0,49,TOP,18573.528000000002,5
601,4049cb03e5a81d5bafef17c08fb0f0cd,35.0,46,HIGH,2422.22,3
602,3db3bda5efe5d4179105999469e607b7,54.0,41,HIGH,4565.95,3
603,6b198d1737eb201e110460ca9f2a9be1,55.0,44,TOP,11482.9,5
604,9737e73f8ac8eb02c46ecdf27bbb038d,70.0,49,TOP,43714.407707,5
605,4fe888e58bdf90bc2d05fdac28cc9eee,27.0,44,MEDIUM,1541.32,2
606,2067280403efc4609a1f8bc4689bc2a5,,46,VERY HIGH,6845.065,4
607,84a90c180999de79abb386b5564a9ae5,,44,LOW,0.0,1
608,4d18bcf3eef07b20626b89bd8c778df9,44.0,39,MEDIUM,1300.0,2
609,71ff618c2ab7de44c673049bd67aa814,,44,HIGH,4280.1,3
610,0c34bdd0e838abaf184facc184ec04f8,43.0,46,LOW,100.11,1
611,802b12b222d5e2876a9aa6120c5dec36,28.0,46,VERY HIGH,9160.135,4
612,802b12b222d5e2876a9aa6120c5dec36,28.0,46,VERY HIGH,9160.135,4
613,7391540422dac5b434e770613a244c67,25.0,46,MEDIUM,1583.015,2
614,b62aa0b68707d4b897524d7698f066b9,,44,HIGH,4190.31,3
615,c427260ffb2d86af0542ab06abc3f994,,44,HIGH,2950.58,3
616,e18eec0e52812ecd86964d3fa8a6f8a5,,39,VERY HIGH,5012.025,4
617,adcd21767b3e1b7848b46252f3152904,,49,LOW,32.388000000000005,1
618,14298ffefb4433d902ac892ff1693432,,39,LOW,283.245,1
619,0da2e14e9c5a53c78af49b7cf0d698d3,39.0,184,TOP,15294.69,5
620,843b05623df6227f14f6c4eb13776986,,46,HIGH,2544.175,3
621,9d2a2592d15400df0f6ab63dbe01b6fb,28.0,44,HIGH,1805.75,3
622,ae4ea6f89443078a0c3db44fc4647eaa,44.0,135,HIGH,4026.36,3
623,b1487fb7f4991b708b28ef44464c8a9e,,186,VERY HIGH,8388.13,4
624,fef72f3fd85c2f61bffb72ac0d6da853,,185,LOW,0.0,1
625,5b07ed65f264c55b2b166fecf738117a,,44,LOW,258.61,1
626,af2ee0dbfb4d38f02e489c0e19760f3a,28.0,44,MEDIUM,1286.69,2
627,0b1e4212ae331597a71bf43bf14cf703,42.0,403,HIGH,2822.9,3
628,14c3ec88b9851109f4dc980512c46477,25.0,44,LOW,325.04,1
629,856eb939fc49bfd4975574d546cb2c67,46.0,46,MEDIUM,1617.43,2
630,92b5c521f66fb4d726fac9d5def1fac7,,44,HIGH,2347.64,3
631,d9d12156aeb961373fd3261961993b52,26.0,49,HIGH,3350.494,3
632,cdce803dc22da6d77b514942ad03c65d,,44,HIGH,2207.56,3
633,8f10b00b797a487e93d8e01a47af3629,19.0,46,LOW,0.0,1
634,0f3be18e6d9ae42762685f22ee24db48,31.0,44,HIGH,3650.71,3
635,2dac129613017482e48855dd4ef08262,,39,LOW,0.0,1
636,c9a412c3cd4f1f552edff105f7198859,37.0,46,VERY HIGH,7492.22,4
637,8c3cd878a2bc26870d32e94f2d64f171,53.0,49,MEDIUM,469.8,2
638,7080fc464c5476f353789ce2286ffeb4,33.0,44,MEDIUM,672.985,2
639,f23e3f181e3299fec610eb2eedac9602,40.0,39,HIGH,3489.99,3
640,c9611eaa45dcd245cf01a8e271d420a3,40.0,32,VERY HIGH,4793.95,4
641,77d95987e686220bd467289fbe0a688d,,39,HIGH,2950.86,3
642,6f525622f0227885bbfcf84e9041d0b4,,44,LOW,151.01,1
643,45189ca68aa378fe2c44d9a7deb4f8e2,22.0,46,MEDIUM,819.355,2
644,55d69c67ae42f811cc4e70e2ac990aac,30.0,46,HIGH,2451.185,3
645,55d69c67ae42f811cc4e70e2ac990aac,37.0,46,HIGH,2451.185,3
646,d6fd922aed4786f282316316b55015a7,44.0,403,TOP,34292.55,5
647,c43a345a2acc2de06b921fbcf0dd1112,,46,HIGH,4014.98,3
648,332d58c1ff786055c03e24331ffdf2f2,,39,MEDIUM,985.82,2
649,71f7236ff0c08af82a86dccbe9b4a5f4,21.0,44,MEDIUM,1437.83,2
650,71fca92aa3e7f1dbad287e412e6ab15c,,46,HIGH,2830.0,3
651,cf93532121fc5391fb6153c87c54fb1e,44.0,32,HIGH,3334.1,3
652,acb09298d368908db2462e930bf6c0ac,39.0,39,VERY HIGH,7395.23,4
653,645059edb8f78f369bcd096fc14d7ce9,,49,HIGH,1742.0,3
654,40b13bc2bfa241772f65b03d033f2e03,45.0,39,VERY HIGH,7561.47,4
655,08efd3f26544cd616e0974b2283d3674,51.0,49,VERY HIGH,9887.835,4
656,9774b394cfc345ff60587e4355a97994,25.0,44,LOW,142.5,1
657,0a3527d2f0732201216c3b02eb9c5b63,,44,MEDIUM,1311.7,2
658,81661996702c0e3a45323a964eb09134,50.0,135,LOW,352.28,1
659,e23c2c50eadda296633ef8b116be249c,,44,LOW,0.0,1
660,380c03c1d3a9118b3d0bbab3db77f103,32.0,46,VERY HIGH,5866.515,4
661,079bec3350beb44b4c6902fc5dea6fac,,46,LOW,199.84,1
662,184d229b9bfdec82459bc00efcad9f79,,49,LOW,0.0,1
663,e59f72cfca32cce738f7a0b26b078ec9,21.0,46,MEDIUM,879.815,2
664,554d98334cea5ffa63681fa4baba0e4d,,46,VERY HIGH,4800.23,4
665,a98dd42e5f1bd74399a56e160b83afe8,41.0,46,MEDIUM,582.075,2
666,e146d6c8091785e2348125c26eb9687b,,49,VERY HIGH,7809.0,4
667,071333d58de70b328d32c0f8190423c1,26.0,44,HIGH,4060.79,3
668,27aa8038549a8135f7eb344faa5c61fe,,30,TOP,16704.4,5
669,aa7434fd10f9e88b86ecffb5cb0578cb,34.0,39,LOW,190.0,1
670,68f9e3fc4b97f4adef6e1a86e7deadee,39.0,32,HIGH,4181.0,3
671,918d16faa722d263c01ef529d8a77dae,35.0,46,HIGH,2764.795,3
